description,location,true_label,type
✨✨ 𝔏𝔬 𝔲́𝔫𝔦𝔠𝔬 𝔮𝔲𝔢 𝔫𝔬 𝔢𝔰 𝔭𝔬𝔰𝔦𝔟𝔩𝔢 𝔢𝔰 𝔞𝔮𝔲𝔢𝔩𝔩𝔬 𝔮𝔲𝔢 𝔫𝔬 𝔦𝔫𝔱𝔢𝔫𝔱𝔞𝔪𝔬𝔰. ✨✨ • Since 2013 MB •  ig: alearceac,"Mérida, Yucatán",unknown,city
Edicion limitada,"Mérida, Yucatán",unknown,city
Estudiante de derecho. Joven mexicano por decisión y lector perteneciente de comála. UADY,"Mérida, Yucatán",unknown,city
I am I am I am I am,"Mérida, Yucatán",unknown,city
inst: @juanjomdina,"Mérida, Yucatán",unknown,city
Zona (ORIEN?) también puedo ir hasta tu lugar sin problema a tu lugar.. Bueno si veo que eres viegen de los ojos mejor ni entres mi amigo amiga aqui honestament,"Mérida, Yucatán",unknown,city
Filosofía: no se que haré ahora,"Mérida, Yucatán",unknown,city
"El hombre menos sensible, está sumido a la ignorancia.","Mérida, Yucatán",unknown,city
"23 💥 Me gusta el cine, la tecnología y la literatura. Amante del género de una buena comida y charla. 🙇","Mérida, Yucatán",unknown,city
Soy bien diferente en persona 🤠,"Mérida, Yucatán",unknown,city
Secretaría de Fomento Económico y Trabajo del Estado de Yucatán. Gobernador @mauvila 2018-2024.,"Mérida, Yucatán",unknown,city
Quizás ni me conozcas.,"Mérida, Yucatán",unknown,city
"Empresario, abogado y deportista / Instagram-vmch87📍Merida-cdmx / ANTIPEJE y muy nuevo en twitter.","Mérida, Yucatán",unknown,city
"Cuenta Oficial de Twitter del Ex Gobernador de Yucatán y ex Alcalde de Mérida, Patricio Patrón.","Mérida, Yucatán",unknown,city
XXI• 🦁❤️,"Mérida, Yucatán",unknown,city
7-1=0 he/him. ༄ almost 16 yo. ༄ multifandom. ༄ mi lord me tiene en el sótano para que no esté en el clóset. 𝖒𝖆𝖗𝖎𝖈𝖔́𝖓 𝖍𝖆𝖘𝖙𝖆 𝖑𝖆 𝖒𝖚𝖊𝖗𝖙𝖊,"Mérida, Yucatán",unknown,city
Disculpame el abuso girl.💑,"Mérida, Yucatán",unknown,city
"Futuro fiscalista que busca ayudar al contribuyente común mediante estrategias legales, en este mar de impuestos y regulaciones.
Laissez faire, laissez passer.","Mérida, Yucatán",unknown,city
🍑,"Mérida, Yucatán",unknown,city
"Merida, Yucatán 🔥
instagram: __oscarsalazar00 
Facebook: Oscar Enrique salazar Alejandre","Mérida, Yucatán",unknown,city
"En un mundo Caótico, existe la esperanza de Alegría y Felicidad.
Ajusta tu Perspectiva y encontraras el País de las Maravillas","Mérida, Yucatán",unknown,city
fiel creyente que atraes lo que vibras,"Mérida, Yucatán",unknown,city
"Expect the unexpected.           ⚽✌🏼                            
Snap: Ivanayala96.                     
Insta: Ivanayala96","Mérida, Yucatán",unknown,city
A qué te refieres con describirme dime,"Mérida, Yucatán",unknown,city
hogar,"Mérida, Yucatán",unknown,city
Reumatóloga/Ultrasonido musculoesquelético. #Reuma @PanlarLeague @ColMexReuma. Tweets médicos y a título personal.,"Mérida, Yucatán",unknown,city
ni uso esto,"Mérida, Yucatán",unknown,city
No sé cómo me convertí en MPSS. 🤦🏻‍♀️#medstudent,"Mérida, Yucatán",unknown,city
Me  gustan los animales.,"Mérida, Yucatán",unknown,city
"Del 96 🎻 - insta: dianybu - 🌼
                                              #Smiler 😜🤍","Mérida, Yucatán 🇲🇽",unknown,city
,"Mérida, Yucatan.",unknown,city
Gestora intercultural que le gusta leer novelas y ensayos críticos.,"Mérida, Yucatán.",unknown,city
,"Mérida,Yucatán",unknown,city
"Hello, my name is Albin and I went to an OT concert at the age of 6. • Instagram @albingrc • Be the change you wish to see in the world • FAMILY & UNCLE",MÉRIDA/CC,unknown,city
"♡Porque un momento será su ira,Pero su favor dura toda la vida.Por la noche durará el lloro,Y a la mañana vendrá la alegría.
Salmos 30:5",Mérida/Yucatán,unknown,city
venezolano en Chile luchado por el futuro,"Metropolitana de Santiago, Chi",unknown,city
Vivir en paz llenos de amor y buena salud. 🌄🏘️,"Metropolitana de Santiago, Chi",unknown,city
"#AC, #NO+AFP, #CONDONACIONCAE, #PENSIÓNYSALUDDIGNAS, #EDUCACIÓNGRATIS, 🔴SI ES TIBIO, AMARILLO O DC, NO ME SIGA🔴 #RENUCIAPIÑERA, #NOFACHOPOBRE","Metropolitana de Santiago, Chi",unknown,city
"Padres fan, baseball junkie, golfer, OSU Beaver, enginerd. Check out our podcast: Working the Count at http://soundcloud.com/workingthecount","Mira Mesa, San Diego",unknown,city
"Profesional de La Enseñanza (Tenis) , residente en Miranda de Ebro.",Miranda de Ebro,unknown,city
,Molins de Rei,Cataluña,city
,Montbrió del Camp,unknown,city
"se enamoró de la vida todos los días, todas las noches🌈","Monte Buey, Cordoba",unknown,city
Em busca da Sabedoria.,"Monte Castelo, Teresina",unknown,city
🎓Diplomada en Administración y Dirección de Empresas Turísticas 🗺Guía oficial de Turismo (TurisMontefrío) 🌍🏰 Monitora escolar🚸🚌,Montefrío (Granada),Andalucía,city
Eliza Flores Photography Life 🔥,"Morelia, Michoacán de Ocampo",unknown,city
"Padre, esposo, hijo, ingeniero y Secretario de Gobierno del Estado de Michoacán.","Morelia, Michoacán de Ocampo",unknown,city
Dermatología🔋,"Morelos Sur 673, Zamora Mich.",unknown,city
,Moron de la frontera,unknown,city
"D BOCA, M Gusta El Loco Amato(La FIESTA), Naci En Buenos Aires, Actualmente Vivo En (Morteros-CBA), 
 #ARG http://facebook.com/flop.cabrer",MORTEROS-CORDOBA,unknown,city
"Jugador de Tiro Federal⚽
Nueva Cuenta🤦‍♂️","Morteros, Córdoba",unknown,city
ig. jimena.1818,"Mty, Nuevo León",unknown,city
"Head of Content at Allianz Direct in Munich. Really passionate about Brands, Design (Systems), Content, UX Writing, Sports and Music.","Munich, R’dam, Milan, Madrid",Comunidad de Madrid,city
"Exiliat hidropönic, envoltat d'aigua i enyorant la terra!",Münster,unknown,city
,"Naucalpan Centro, Naucalpan de Juárez",unknown,city
A REAL MAN OF FAITH TIL THEE END! #TheRebel #RealHebrews #LionofJudah #Royalty #food4life #knowledgeisPower #YahIsraelite #ChosenPpl #TheElect #144000 #12Tribes,"New Babylon, U.S.A.",unknown,city
"If you want peace, prepare for war.                              
Si quieres paz, prepárate para la guerra.",New Jersey 🇺🇸 & Madrid 🇪🇦,Comunidad de Madrid,city
A veces pienso.,"New Madrid, MO",unknown,city
"Saints,LSU married dad+2, Cons Christ Patriot POL INCORRECT no leftys  #Deplorables #maga #kag 🇺🇸🇮🇹✝️#2A⚜️#Trump2020 LED ZEP #1","New Orleans, LA",unknown,city
"Expect angry rants, rambling and random-posting.",New Spain,España,city
Aneu tots plegats a pastar fang!!!,No n'heu de fotre res.,unknown,city
,North America,unknown,city
agronauta..si no me sigue mejor!,nortino de corazón.,unknown,city
"Le style de musique que j'écoute ?
Je dirai celui où dans les clips les femmes ne sont pas respectées.","Notre-Dame-de-Bondeville, Fran",unknown,city
💙💛💙 0 Descensos,Nueva Córdoba,unknown,city
"-No quiero morir sin antes aver amado, pero tampoco quiero morir de amor.",Nuevo León,unknown,city
"Ingenioso antes que Ingeniero, profesional antes que profesionista.",Nuevo León.,unknown,city
,"Oaxaca de Juárez, Oaxaca",unknown,city
FALTA AYUDA AL CAMPO RURAL MEXICANO. MÉXICO NO TUBO DEMOCRACIA NI JUSTICIA SOCIAL EN REGÍMENES prian🐭🐀  #JuntosHaremosHistoria #RedAMLO,"Oaxaca de Juárez, Oaxaca MEX. ",unknown,city
✨,Oncativo - Córdoba,unknown,city
.,"Oncativo, Cordoba",unknown,city
"Sóc advocada⚖️ i d’Ideologia Liberal 🇦🇩, 💯% fidel i lleial als meus principis i valors.","Ordino, Andorra",unknown,city
,"Orvault, Pays de la Loire",unknown,city
"Ser humano... o no... ya veremos. 
Seré los que fuí, el que soy y sus pretensiones. 
Cada día dudo más y me aferro a lo sencillo. 
#Actor que gira con #Jauría.",Otra capital que no es #Coín,unknown,city
J'ai fait un peu de bien c'est mon meilleur ouvrage!,"Oviedo, Dominican Republic",unknown,city
hhs '20 | HHC President 🏅,"Oviedo, FL",unknown,city
Senior Communications Specialist @SiemensGamesaNA | Graduate of @UCF | Dog mom | Views are my own,"Oviedo, FL",unknown,city
Entomologist. Cat Dad. Ph.D. Student @UniversityofKY. @UCF Alumni 16' 20' and Order of Pegasus Inductee. He/Him.,"Oviedo, FL",unknown,city
💜 | they/them | 22 | all things cute and soft | gaming | anime | coffee addict | DMs Always Open | SW: 7779-9006-1692 | PSN: AyraKane | Steam: jnffilms | 💜,"Oviedo, FL",unknown,city
Javier Archundia,"Pachuca de Soto, Hidalgo",unknown,city
🐰MULTIFANDOM🐰 🇷🇺~🇪🇸~🇷🇴 #MONSTAXMadrid (29/06/19),"País Vasco, España",País Vasco,city
la la la la la la lalala,"País Vasco, España",País Vasco,city
"Marketing Digital, Social Media y contenidos en @GrupoRoxa (automoción) Compartir intereses y otras reflexiones en http://piensoyluegoescriboblog.wordpress.com",Palma de Mallorca,Islas Baleares,city
Mi personalidad es quien soy y mi actitud depende de quien seas tú!!! Cs es el cambio sensato!! a Mallorca en bon mallorquí!!,Palma de Mallorca,Islas Baleares,city
"Mallorquinista, amante de los animales y ... De imposibles. http://facebook.com/Miquele
https://www.instagram.com/miquele",Palma de Mallorca,Islas Baleares,city
🌈🌈🤩🤩,Palma de Mallorca,Islas Baleares,city
😎🤓😆,Palma De Mallorca,Islas Baleares,city
16 | Mallorca 📍,Palma de Mallorca,Islas Baleares,city
Desde 1964 la Asociación de Industriales de Mallorca representa los intereses de las empresas de los polígonos empresariales de Son Castelló y Can Valero.,Palma de Mallorca,Islas Baleares,city
Bloqueo inmediato a los del triangulo colorado.,Palma de Mallorca. España.,Islas Baleares,city
Vagabunda en busca del amor perdido. (L)GBTI. R.R.C.1913 Jugadora de fútbol Liga Reto Iberdrola y entrenadora de fútbol base.💜💪,"Palma, España",España,city
"De HUELVA en MALLORCA.
❤️

CITA:Si en algo fallas es que eres perfecto-(by Melissa)","Palma, España",España,city
"-sonríe, luego pensamos el motivo-

Enfermera de Sanidad Exterior. 
Centro de Vacunación Internacional.","Palma, España",España,city
"Tio que esta dispuesto ha hacer nada pero todo a la vez.
PD: ¿Que haces mirando mi perfil?","Palma, España",España,city
#niñocaiman,"Palma, España",España,city
"¿Revelar mi ser entero escribiéndolo en un pequeño párrafo de una red social?
No, thanks.","Palma, España",España,city
,"Palma, España",España,city
Simplemente Ciudadano.,"Palma, España",España,city
📲ig: @imalaay  ♉️                       𝕿𝖊𝖈𝖍𝖓𝖔 𝕲𝖎𝖗𝖑🎧,"Palma, España",España,city
"Rata Corner | llibres, música & art. Carrer d'Antoni Marquès 34, Palma.  DL-DS 10-14h i 16:30- 20:30h | Llibreria on-line | Enviaments amb 24/48h","Palma, España",España,city
"Turismo, márketing de destinos turísticos y comunicación. Adjunto autonómico de @jovenesCs en Baleares.","Palma, España",España,city
tengo cara de hetero pero no lo soy,"Palma, España",España,city
"Yes, 3","Palma, España",España,city
"Periodista. 'El más terrible de los sentimientos es el de tener la esperanza perdida': FGL. Co-directora de @enpueblo.
Actualmente en Mallorca.","Palma, España",España,city
24,"Palma, Espanya",España,city
Instagram; tanacru_,Pampeana en Cordoba,unknown,city
Head of Advanced Therapies Unit & Co-director of Haematology and Haemotherapy Unit at @ClinicaNavarra. Professor and researcher. Passionate about #CART cell,Pamplona / Madrid (Spain),Navarra,city
Complex Esportiu Municipal. Centre Oficial #LesMills #Zumba #TRX & #TriMercaderclub #bategaAcornella,Parc Can Mercader - Cornellà,unknown,city
Web Corredores del Parque de María Luisa,Parque María Luisa Sevilla,Andalucía,city
"100% REVOLUCIONARIA. CHAVISTA-MADURISTA RADICAL. ""ANTIMPERIALISTA"".!NO ME SIGAN LOS ESCUALIDOS!
#LealesSiempreTraidoresNunca #ConMaduroMeResteo
AMO A LOS PERROS",PARROQUIA SAN PEDRO.,unknown,city
"La Fundació Nous Horitzons promou la reflexió política i social des d'una perspectiva d'esquerres, ecologista i feminista. https://t.co/JhXZxXeyBq","Passatge del Rellotge, 3. BCN",unknown,city
"Amor, el propio ese es el que vale♥",Pedro Vivas Córdoba,unknown,city
"Català de cor i neixament, cule fins la médula i independentista fins el final",picamoixons,unknown,city
Política Elecciones Diversión Noticias,"Piedras Negras, Coahuila de Za",unknown,city
,Pineda de Mar,Cataluña,city
"Anti K desde SIEMPRE. Anti M desde 2019.
En épocas de #CVID19 sigo esperando q diputados, senadores, asesores y funcionarios se bajen el sueldo",Plumas Verdes (Conchi la Lora),unknown,city
Helping SMEs to get #SMEInstrument #H2020 grant.,Poland/Spain,España,city
"Centre de Serveis a l'Empresa i l'Emprenedoria. Viver d'empreses.                          
Camí de can Gavarra, 2
Tel. 93 728 11 10
cangavarra@ajpolinya.cat",Polinyà (Polígon de Llevant),Islas Baleares,city
"Por la independencia de 🇵🇷 y respeto para todxs.Verba volant, scripta manent, mi DM está abierto #BlackLivesMatter",Ponce Ciudad Señorial,unknown,city
"Taehyung’s long hair is my religion.  
                

 ATEEZ🏴‍☠️       BTS💜        The rose🥀","Pontevedra, España",Galicia,city
⚽️ AFC | TriniGooner 🇹🇹 | PM ⚙,Port of Spain,España,city
"*Visça Barça ❤💙


🌟 Frazzled Events
🌟 Havoc
🌟 Initiate Novelty
🌟 Residence","Port of Spain, Trinidad",España,city
"fútbol ⚽
100% millonario
snapchat: facubboss
pastillero

rompiendo las pelotas desde 1995",Porteña - Cordoba,unknown,city
"Periodista. conferencista, blogger, columnista EPF, EM,  discapacidad, https://t.co/mWl8zxPwok Manager.  discapacidad sin distancia 91.4FM. #PatientInvolved MS",Porteña en Bilbao,País Vasco,city
Delivering premium solutions to the gas industry.,"Portugal, ES, FR, BR, ANG, MOZ",unknown,city
,Pozuelo de Alarcon,Comunidad de Madrid,city
"Informació sobre les activitats, incidències i mobilitzacions per la defensa de la República, a Premià de Mar

http://t.me/CDRPdM","Premià de Mar, República de Ca",Cataluña,city
Estudié en Ntra Sra de Loreto. Ingeniero Civil (UPM). Inspector en SGS. Estudiante máster ICCP (UPM). Presidente de la Asociación de Amigos de Algar de Mesa.,Principado de Algar de Mesa,unknown,city
"Confederación Patronal de la República Mexicana, sindicato de empresarios comprometidos a generar las mejores condiciones de oportunidad y desarrollo.","Prolongación. Av. Gral. Ignacio Zaragoza #819-A, Fraccionamiento Valle de las Trojes, C.P. 20115",unknown,city
"Actor, Lighting Programmer/Operator & ASM. Filósofo a ratos, hombre la mayoría del tiempo.",Puebla de los Ángeles.,unknown,city
"Ni Fifí, ni neoliberal, simplemente un mexicano inconforme con las decisiones que se están tomando en la #4T",Puebla de Zaragoza,unknown,city
"21 años 
Panameño 🇵🇦
Estudio Tecnología de Alimentos
Izquierdista
Progresista
Me gusta el rock, la ciencia, libros y los animes y las cosas kawaii
Agnóstico","Puerto Armuelles, Chiriquí",unknown,city
El #1 en TU hogar...el favorito de las familias puertorriqueñas!! Telemundo ¡TU CANAL! - Siempre http://www.Facebook.com/telemundopr,Puerto Rico,unknown,city
"NU357R4 M3N73 PU3D3 H4C3R C0545 M4R4V1LL0545!
C0545 1MPR3510N4NT3S!
50L4M3NT3 C13R745 P3R50N4A5 PU3D3N L33R 3570. PU3D35 L33RL0? ;)",Pueyo de Santa Cruz,unknown,city
Proper i últim President de la Generalitat de Catalunya,"R'Lyeh, Baix Camp",unknown,city
"AVENTURA RESTAURANTE EL MEJOR LUGAR DEL NORTE DE QUITO, CON LAS MEJORES MICHELADAS Y PICADAS PARA LOS GUSTOS MÁS EXIGENTES",Real Audiencia N66 - 172,unknown,city
Gobernador Ignacio Urcullú,Región de Atacama,unknown,city
"Soy Dulcinea de Mazapán, mi corazón es fuerte, pero a veces se desmorona con una ilusión por eso porto armadura de caballero para protegerlo del dolor 💕",Reino de Mazapán,unknown,city
"familia • natura • canvi social -
@avvbufala @llogaters_bdn",República de Bufalà,unknown,city
"A Humanist Philosopher,  Neuroscientist, Geostrategist. Looking down my tree this is what I see. All humans are Great Apes: Pro Ape Autonomy. Save the planet.",Residence up a Nut tree,unknown,city
|Just Do it!| |UIPR 🐯| sc:enii13,"Rincon, Puerto Rico ",unknown,city
♊️.  💜💚,Río Cuarto - Córdoba,unknown,city
